text,label
heleh padahl di hati terdalam kecewa luarbiasa,sad
win kalo rambutnya turun gitu cakepp banget gue paling suka,love
"sebelum dewasa udah sendirian kemana mana, gaada yang bisa diajak nemenin soalnya sampe akhirnya sekarang kalau mau minta temenin gaenak takut ganggu akhirnya sendiri lagi, my sad life",sad
"aku sangat bodoh, saat aku tahu aku jatuh cinta denganmu dan terluka, karena aku tahu bahwa itu akan sia-sia saja",sad
very kucing t__t lucu banget.. jadi jatuh hati,love
"bangun, ngumpulin nyawa, tiba-tiba ngerasa sedih.. ""anak jepangku kemana ya?!"" inilah gambaran pagiku selama dua minggu gada kabar dr tp harus ttp semangat! pasti bisa!",sad
"sejak hari itu, ga ada satu orang pun yang gw percaya lagi. teman, sahabat, saudara, orang tua bukan orang yang tepat buat gw cerita segala senang, sedih, bahagia maupun susah gw. bahkan tuhan pun sepertinya enggan gw jadiin tempat mengadu.",sad
"aku tau jadi dari video jaesix yang react shoot me. tapi awal mulai suka day6, niatnya mau biasin yonk. taunya malah suka sama jae akhirnya, gatau kenapa. suka jae ya karena dia jae he saved my life, soalnya tahun"" itu aku stress banget sm urusan rl. his stream saved my life.",love
benci banget gue njing sama kegiatan yang namanya bangun pagi!!,anger
hari ini gak bisa mikir jernih bawaannya sedih :') thankyou denise you're my favorite maknae,sad
agak enak ya kakk jadi nya,joy
dari semua fs mfs yg paling gue tunggu pasti khawla karena dia keren banget ga ngerti lagi gue suka banget kalo dia ngobrol ama mark,love
ayam penyet sambel ijo kak. enak sih. tp nguantri banget,neutral
"kaget banget pas nonton yang bagian ini, tapi abis itu ngakak karena ekspresi dia gemes lo",joy
lama2 nyebelin bgt ya anak2 hasil keluarga bahagia ini -_-,anger
"lo takut ga sih anjir selasa depan anjir, treasure beneran cb ya?!?!",fear
aku jg sedih,sad
takut bgt lagi pilek,fear
"morning cantik, kebetulan nih kala pakai fc taehyung dan side fc nya jungkook jadi pas buat kamu wkwkw avail buat hari ini bisa kok tipikal aku itu suka banget bawel sama pacar terus juga kadang suka cerita hal random gitu dari mulai sambang sampe merauke wkwk bahasanya",joy
"gue kalo pms sakit bel tp gamau minum obat takut ketergantungan:(, uda nyoba dikompres pake air anget gaa tadii?",fear
kok orang-orang pada takut kecoa? padahal seru loh liat dia terbang.. wkkwkwkwkwk,joy
pagi-pagi bangsat,anger
untuk perempuan yang apa apa biasa sendiri kalian luar biasa semoga diberi kesehatan jasmani dan rohani semangat !,joy
"lope u ci, makasih udah mau dengerin keluh kesah aku juga, masih suka ngerecokin ci adel sayang banyak banyak",love
ngeri juga 5 quote gaib.,fear
"dan gue harap sih ke jadian, si te suka sama ggvk bucin cinta ama dia tapii semuanya terlambat karna ggvk dah pergi biarin dah dia idup dalam penyesalan hidup dalam penyesalan tuh lebih sakit dibanding dikasih karma yg datang cuma sekali",love
"krisis moral sudah ke sumsum tulang, sedih, tp ini nyata, menjadi terasa wajar kita diganjar kepemimpinan seperti sekarang. saatnya bangkit, perbaiki moral masing2, kembali ke ajaran agama masing2. ini satu2nya cara mengembalikan sisi kemanusiaan yg bermoral.",neutral
"ini papa nya aja belum ada kabar gasih, aku laper belum disuruh makan sama ayang",sad
"apaan weekend, ini mah kaya hari biasa aja banyak tugas",neutral
"kadang diriku suka ga paham sama perasaan diri sendiri ga tau mana yang beneran sayang mana yang cuma sekedar pura"" semua orang ku anggap sama ku beneran tulus buat temenan sama semua orang engga pilih"" juga allah aja ga pilih"" masa diriku manusia biasa pilih"" tapi sering kecewa",sad
yahh sedih bgt,sad
"halo, siapapun kamu dan dimana pun kamu semangat terus ya. masih ada langit di atas langit, semoga apa yang kamu takutkan ga terjadi ya! dan semoga hal baik yang kamu ingin kan bisa tercapai. klo msh ngerasa bingung cerita kesiapa, maybe kamu bisa mulai cerita ke aku, be happy",joy
"hi , gatau ya pagi-pagi gini ada yg mau baca keluhanku (masih pagi udh ngeluh ya). jujur aja aku capek banget 5 hari terakhir, rumah kacau banget gr2 mama aku tiba2 marah dan ngambek ga jelas ke aku sm papa. dia ga mau masak di rumah, pisah kamar, dll. (cont..)",sad
tiba2 sedih terus nangis,sad
39. suka banget klepon,joy
eh taik takut. gua jadi ciize.,fear
dan kau jadikanku ratu dikerajaan cintamu agar akupun bahagia hidup bersama denganmu selamanyaa a,joy
alhamdulliah jimin happy bgt dapet kabar baik. sehat sehat terus ya kesayangan banyak orang. untuk yang lain juga tetep jaga kesehatan ya,joy
enak bgt jd mba nain,neutral
"aku gak kepikiran sampe kesitu ka, soalnya aku buru-buru karna itu wl aku takut keduluan orang",fear
awal smt 3 ada rekrutmen buat asdos mo daftar maju mundur takut ilmuku belum cukup,fear
"suka bgt sm fight scene tlb (so far paling bagus). khususnya semua fight scene ashile sun.. apalagi wkt ah sun nyelamatin chang ge, kereen bgt2. drama dimana mainlead gak ada real kiss lagu fave gw di tlb, pengen gw kasih cut scene takut sopiler",love
tentu muhaimin iskandar senyum-senyum dikulum. ia baru saja mendapat peringatan dari pbnu. gara-gara..,neutral
"ternyata ada yg lebih bego dari aku, jauh malah",anger
paling penting aku taknak jadi bodoh sebab orang,neutral
senang bangett jimin udh sembuhh,joy
aku jg sedih,sad
langsung swab pcr ya nder. gausah takut. nanti obatnya gratis ko dari pemerintah. nothing to worries biar ga nyebarin ke yang lain juga kalau udah ketahuan,neutral
hahaha betul sekali aku aja susah kalo udah gak suka sama orang benci nya sampai lama banget,anger
ak ya pengen coba kenain air tetap sj takut,fear
"tolong adain fitur unsend, gua malu bngt jancok !!!!",anger
"film romance yg pengen banget di tonton : kata dan ku kira kau rumah. dulu suka bat ke bioskop, tpi sekarang udh ga punya partner lagi. ngajak temen? elehh mereka pun gue bayarin tetep ada aja alesannya.",love
eummmm apa yaa ketemu sama kamu kayanya enak,joy
"ini kalo ga ada yang kelas, sepi dong",sad
"pengen banget punya jaket varsity, eh taunya dikasih jaket keren, alhamdulillah rezeki anak sholeh.",joy
anjwengg panik dikit ada,fear
"lucu banget, yeseo! sayangnya gak punya tiktok, nih. (sedih)",sad
"ini sepi banget dah, pada kemana ya?",neutral
"sumpah gue benci banget orang kaya gini.. kalau g suka lebih baik diam drpd melakukan sesuatu yg bikin sakit hati, kl ibunya sampai tau gimana sakit nya anaknya digituin mb nya udah sempurna apa? benci banget sama org yg mandang fisik",anger
"eh aku ganti dn, masi kenal gakk? lagi suka banget sama nama panggilan ai sksk",love
"ini adalah era wonwoo ganteng dan manis banget huhu, suka svt gara2 lagu ini trus lgsg tertariknya sama wonwoo karena ya emang ganteng pas disini",love
"ini kenapa jadi rame, kaget. mana qrt ghaibnya 4..",fear
"soobin :( aku sedih peliharaan kesayangan ku mati. i can't stop crying. kmrn tiba2 g mau minum trs lemes jugak, klo ke dokter hewan jauh dr t4 tinggal ku. i can't lose her :( wht should i do :(",sad
emang ya kalo udah ragu mending gak usah sekalian,fear
"r.i.p kepada minatku melihat foto2 masa kecilmu, ga nyangka banget padahal sebulan lalu kalo gabut dikit masih suka tak liatin",love
"lockey tetep harus support secret number juga, dan bia nerima member baru juga. iya kita sedih, tp kepikiran ga si sama eonni"" secret number kita mrka skrg harus berjuang lg tanpa denise aa love and support both secret number and denise.",love
"tar paket gue yang rembes hujan kemarin dateng, dan gue diminta unboxing depan kurir trus bakal di videoin. kan gue malu yak",fear
sedih mulu,sad
"frik ambis gajelas, males gua, merasa bodoh gabisa nyimbangin asu, kesannya jelek mulu gua padahal rata rata udah oke",anger
"dit, gue bodoh. ranking 35/36 jadi menurut lo, apa gue paham arti md itu sendiri selain mercedes benz?",anger
"anjing u kontol bangsat memek, munculkan lagi semua karakter yg ada di s1, lanjutkan s1, tp endingnya cacad no good",anger
"semangat diah, yuk bisa yuk buat hari ini. bismillah",joy
kok saya tetap sedih ya,sad
"iya bener, mood bgt pagi ini denger kabar jimin.. perjalanan ke tmpat kerja senyum2 terus sambil denger lagu bangtan, ngasih tau bpk2 di jalan jg gue ramah bgt njir",joy
sedih banget :((,sad
"aku gini, mamah nya masih sering banget minta temenin pegi atau ga nyuruh main kerumah. padahal mamahnya tau kita udah ga bareng. berasa takut , takut bikin risih pasangan doi nantinya. dan akhirnya aku suka cari alesan gitu, dan aga ngasih space",fear
"eh tiba tiba si a ini masuk jadi kelompok aku, aku yg emng agak punya dendam *maaf ya allah* kaya dih apasih, udah mah dia bawa kating tanpa ngasih tau ke aku dan temen aku t lagi",anger
kalau emang mau negakin syariat jangan setengah2 dan yang enak aja. orang2 kayak gini yang bikin citra poligami buruk dimata orang2. banyak orang jadi nganggap poligami karna sangean doang. bikin emosi,anger
aakk ini bagus banget sumpahh aku suka banget sama penyelesaian konfliknya di buku terakhir,love
"mau tau promonya dong, sapiens sm sepi itu jadi brp yaa?",neutral
sabar cuma agak sedih,sad
"alias udh pada cape bgt sm kelas gue ""ini kelas unik ya"" wkwk. bedanya kerasa bgt pas gue kelas ipa 1 waktu kelas 11 walaupun pandemi. ipa 1 sepi bgt anjir, dan walkelnya killer ribet gt lah. ipa 3 selalu begitu diangkatan gue dan selalu dapet walkel yg asik santai",neutral
semangat ngantornyaa,joy
seru ya ternyata nontonin orang bego,joy
wkwkwk lu sih tolol,joy
semangat puasanya dap!!,joy
nder kece banget serius suka bgt keren mantap lopppeeee,love
"gue baru sadar 1 minggu lalu dgn emosi ga stabil. mulai dari ngerasain marah, sedih, nangis, dan sampai kayak orang depresi karena secapek itu tapi pas gue tau oh paham ternyata penyebab nya pra-menstruasi which is sometimes it's killing me",neutral
"pagi neng, semangat sekolahnya",joy
"kalo aku dari awal udh suka banget sama konsep aespa, makanya pas org2 banyak yg kayak apaan sih konsepnya, bikin takut, dsb. aku malah seneng bgt dan nungguin bgt aespa bakalan kaya apa di masa yg akan datang",love
nie ayam kampung kenapa suka banget ribut sikk,anger
ini rcpc ga ada kabar comeback? lim sudah waktunya tolol,anger
"huhu jiheon graduation yaabakalan kangen belajar bareng jiheon,aku kalo ngerjain tugas suka sekalian nonton vlog jiheon yg belajar. biar kaya belajar bareng jiheon gt sedih banget jiheon ga bisa datang gradupadahal pgn liat dia",neutral
senang rasanya sehat kembali makan normal habis smpai bersih piringnya melihat senyum ibu2 semringah seorang penjual,joy
ya allah.. :(( turut sedih juga soalnya dia temen monday,sad
no jgn gini ku malu bbt sm masa lalu ku sedih soalnya kalau diinget,sad
bahagia bgt,joy
kaget bgt lg mam mie trs nonton all of us are dead ada scene zombie yg lagi ngacak ngacak usus dr perutbodohnya gua tetep lanjut makan sama nonton,fear
"tapi walaupun ada scene uwu di rs, rating malah turun. karena setiap scene ada si jessi yg muncul, jadi pindah2 chanel tiep dia muncul. lebih baik ku lihat konflik perebutan reyna walaupun harus emosi juga liat tingkah kuyang. tapi ketimbang aku lihat si jesika",anger
"kalo bapak dulu waktu sekeluarga masih ngerantau, tau banget kalo gw suka pisang ambon. setiap pulang kerja gapernah lupa pasti bawain pisang ambon buat stok bbrp hari, kalo abisan dibeliin lagi. seneng bgt kalo liat gw makan pisang lahap:') sayang bapak",love
"sueer deh kgn tu gk enak .. enak tu di kangenin, di perhatiin, di manjain, di bahagiain.. sedih kesepian menunggu doi",sad
"klo inget ""gua bego bgt ya jadi cwe "" kadang sampe pgn nangis",sad
"jangan merasa kesepian saat sedang berbenah diri, karna di situlah saat kamu koreksi sapa ja yg pantas tuk hidupmu",neutral
"ketika dia enggak ada kabar, belum balas chat. itu sudah lebih dari cukup untuk bikin was-was dan ngebatin, ""ada apa lagi nih?""",neutral
"udah ah kamunya, ada2 aja hehe.. lanjut yah tante, hadiah utamanya blm nih, pengen rasain mulut tante hmmhh..iya-iya,tapi jgn disini yah..di kamar tante aja yuk..malu nih di dpn niko hehe..oke deh.. setuju jaka. mereka kemudian bangkit dan menuju kamar anisa",neutral
"biasanya kl telat masuk sk disemprot sm gurunya, jd malu",sad
semangat fa,joy
ini si zam ngapain dm gue? gue takut anying,fear
ngeri ya,fear
"aku pura-pura tidak tau saja kebohonganmu yang terhakiki, entahlah aku pura-pura bodoh saja nanti juga akan ketahuan sendiri biar waktu yang menunjukkannya",anger
njirr gue malu guekira suara rose kagettt,fear
"lu tuh udah bodoh,pendek,ngga pinter, ngga bisa apa apa,cuman beban doang,hidup lagi haha masih mau hidup lu zar ??",anger
emosi nya sampe ke kita ya nder pas nonton,neutral
ngeri ngeri sedep,fear
"ihh enak banget, have fun yaa",joy
sopaa!! cuz akuu suka banget jurusan tari di sana aku sering ngikutin daily school nya anak sopaa dan itu asik asik bangett mereka juga suka ada event!!,love
ngeri bgt casenya,fear
"kami menyayangi jimin, selalu khawatir dengan kesehatannya, selalu sehat dan baik2 saja, makan teratur, makan nasi jangan makan rameyon, ya",love
"beri aku 1 cwo suka kpop, wibu, anak it akan ku sayang sepenuh hati",love
bila akhirnya bahagiaku bukan bersamamu aku selalu berharap bahagia kamu adalah ssat bersamaku,joy
kalau gitu nol kan saja mereka di jabar.,neutral
"jadi inget author yang ngedrama dulu, eh gila gue ikutin banget hahah. karena karya nya sih sebenernya makanya gue suka.",love
dia makan mie di tempat biasa ibunya belanja,neutral
yakan! sedih banget bayanginnya,sad
mana banyak adkel alias malu bgt :(,sad
ngeri yaampun,fear
umi pagi2 jangan marah-marah ya,fear
"gua benci sama orang yg hidupnya kaya mp3, banyak lagunya",anger
"yang biasanya pendiem banget, kalo tiba-tiba oversharing itu kadang suka ngga kekontrol, terus akhirnya nyesel udah cerita jadinya takutan",fear
"pacarku baru aja diberhentikan dari kerjaanya, karena dari awal ga jujur tentang keinginannya. sedih banget, kasian mana cowo pula. udah ada niatan buat lamaran, tapi malah diberhentikan. semoga segera dapet pekerjaan baru",sad
ini selca baru sih.. tapi aku suka banget sjshsnshsh tiap hari aku liatin.. :'),love
"lagi sebar duit lewat dana kaget nih! cuma buat kamu yang paling gesit, sikat sekarang",joy
baikk haurraa dirimu pa kabar ayank,neutral
aku diajak nikah jaemin karena dia suka sama aku anjir beruntung banget di game ini,love
ngeri skrg dikantor ada sisi tipi yang bisa ngomong,fear
"05.02.2022 tepat 1 tahun banyak penyesuaian, adaptasi, jengkel, nyebelin, walopun gw suka ngambekan kadang frontal tapi tetep harus faham dan cepet diselesaikan. ahh beli kue tart dulu dehh",neutral
ngeri bgt sih,fear
"kalau lingkungannya ga sehat pindah rumah oke bgt, tpi kadang sedih buat ninggalin rumah lama, karena kan kenangannya banyak",sad
ngeri bgtt gituu di ciduk,fear
sedih mulu,sad
"thanks for the ga min! aku suka a qiao soalnya dia soft, baik banget kayak malaikat ga ngerti lagi",love
hai pagi semua!! selamat berakhir pekan semangat buat hari ini,joy
"aku, yaah standar sii sesuai harga ya 4 jam udah mulai luntur, tp enak ini teksturnya gampang diblendd coverage ajib",joy
"no 3 kaga bener banget menurut gua mah. woii mencegah perzinahan ya lu tahan napsu bego jangan minta poligami. sekate kate banget minta poligami cuma buat muasin nafsu sendiri, jerk. dan no 4 menurut gua penyampaiannya salah distu seolah olah istri ni cuma alat pemenuh kepuasan",anger
"terus pas lagi isi air gak sengaja tumpah kena kabel reflek aku teriak biar dia cepat ambil kabelnya biar nda makin banyak kena air, tapi kenapa aku yg kena marah padahal aku reflek teriak karna kaget",sad
"aku butuh kepastian, bukan harapan palsu!",anger
balas dendam terbaik adalah menjadikan dirimu lebih baik. - ali bin abi thalib,neutral
suka banget sama keluarga ini,love
sabar jangan pake emosi,neutral
pagi pagi dah bikin emosi yaa,anger
"dulu marah marah, skrg diem aja terus marahnya ke yg dipercaya",anger
"serem krn ttg sikopet gt nder, aku nonton itu lbh eneg sm takut gegara mainnya bunuh2an, tp ttp nonton smpe abis krn penasaran",fear
"suka banget sama lagu ini, kalo dengerin ini berasa lagi di hutan terus ada peri nya sambil lari larian di bukit bukit indah gitu wkwkkwk",love
"dalam tiap-tiap twit, tak melulu perlu ada pesan moral. kadang yg kita perlukan hanya tersenyum membaca twit lucu tanpa arti, utk memulai hari yg bahagia.",neutral
bagus tapi mau marah,anger
kecewa w bangsat,anger
"udah dong~~ paling suka dan favorit banget tuh (some night) terus yg kedua, siren. duh, unnie cantik banget. highlight lagunya enak2. aah, makin gasabar. cold as hell, itu juga keren abis!! proud of you, unnie!",love
tetep aja namanya selingkuh kok ya tolol banget. kakean alesan,anger
pagi pagi dpt kabar baru ini rasanya pengen nangis masih positif thinking sbnernya tp sungguh ku tak bisa,sad
"seru banget, terlebih gue paling suka genre fantasi + tema kerajaan",love
"kata gw mimpi paling buruk tuh mimpi jadi pembunuh sumpah. gw sepanjang mimpi kaya stress sndiri ini gw kudu nyembunyiin mayatnya dmn trus gw kudu buat script apaa. sedih, takut, nyesel, panik, jadi satu. anjirlah stressful mampus.",fear
ga enak banget tinggal di tempat orang,fear
"melankolis mudah untuk sedih, gelisah, galau dan melow.",neutral
baca saja tulisanku jangan baca hati dan perasaanku itu tak penting,neutral
"sudah di tampar keras oleh ketidakpastian, masih saja memeluk erat sebuah harapan.",neutral
gua tdr enk banget tiba2 di suruh bangun masuk kerjaa kebiasaan suka dadakan anjr,love
"tapi walaupun ada scene uwu di rs, rating malah turun. karena setiap scene ada si jessi yg muncul, jadi pindah2 chanel tiep dia muncul. lebih baik ku lihat konflik perebutan reyna walaupun harus emosi juga liat tingkah kuyang. tapi ketimbang aku lihat si jesika",anger
"di antara banyak sifat orang bertaqwa ialah sifat pandai menahan marah, dan mudah memaafkan sesama manusia",neutral
benerr koo artinya bikin kaget,neutral
kadangkala dirimu berhenti memberikan sebuah perhatian pada seseorang hanya untuk menyadarkannya akan ketidakhadiranmu akan membuatnya sepi.,sad
"imunitas seperti apa yg mrk maksud prof? kekebalan terhadap segala yg berkaitan dgn hukum positif kah, sehingga anggota dpr bebas berbuat apa saja menghina, menyakiti hati rakyat? semoga rakyat bisa mengambil pelajaran kedepan agar lebih berhatia"" dan cerdas memilih wakila""nya",neutral
"rasa macam terlalu bodoh untuk law ni, nk ambil course lain lagi la bodo keje grab je la",anger
"aku-yang selalu mudah kepikiran, berpikir kalau keluarga lama-lama muak membantu keluargaku terus, walau padahal mereka terlihat ikhlas-ikhlas saja. aku merasa bersalah karena di umurku yg menuju dewasa, aku ngga bisa membantu keuangan keluarga. aku jadi merasa lemah dan useless",sad
"diingetin google photos, udah lama banget engga ke lulu bsd ya ternyata. pdahal seru banget makanan2nya si yg dulu gasuka olive+humus, jd suka banget",love
"sama cowo kembar, tapi keknya yg satu suka sm gua, trs kita kos an nya sebelahan gitu, dia baikk banget, terus entah kenapa mereka (yg kembar itu) tiba tiba ngejauh, bahkan pindah kost, jadi gue kesepian, lagi dan lagi",sad
jritt ketawa banget aku suka dimanfaatin,love
bingung banget barcode apa ku kira dia shopping soalnya aku kalau kesal atau badmood suka jajan :'&lt; ternyata self harm astaga,fear
takut ya.,fear
"terlepas kdg alurnya bikin kesel, tp terima kasih bu & team yang sudah membuat cerita yg epic dan masuk dlm sejarah sinetron, bikin banyak orang termasuk saya mau nonton sinetron lagi setelah belasan tahun vakum. maaf lahir batin bu suka misuh",love
"iya sih kalo pake jubah tp nonton sendirian agak malu, kalo ama temen masi agak ketolong",fear
"wlopun bukan bagian fandom, tp tiap ada member boy/girlgrup keluar tuh rasanya ikut sedih:""",sad
"suka nih netijen yang kayak gini :) otak"" detektif gw like banget",love
"bisa, dibungkus plastik begitu selesai baca. emang harus dijaga suhunya kalo mau halamannya awet. ada yg make ziplock, ada yg pake plastik bening pembungkus biasa. kalo udh terlanjur kuning, bisa dikurangin kuningnya dgn cara diamplas pelan-plan",neutral
ini faisal basri ngga lagi kena stroke kan? atau tiba2 mental retarded? ciri khas jokowi? ketukar sama sby pak faisal. jgn bangsat drun.,anger
apa kabar dengan si kita ?,neutral
"suka banget sama lagu barunya kangen band, gak tau udah berapa lama gak ngehype mereka dan biasku kak izzy masih tetep ganteng sama kayak belasan tahun kemaren",love
"kita tengah bersiap dia call, memang kena marah la duit pun takde, hutang apa pun tak tahu la",anger
"dah mulai mentalbreakdance~ lg kemarin menjauh sbntar krn ga pgn bocil kena vibe negatifku, emosi bgt smpe banting pintu kmr mandi, mandi siram kepala smbil nanges, keluar kmr mandi dah mendinganlah",anger
"itu rizki orang kenapa dia urus. coba saja, apakah dia bisa dibayar ceramah dengan bayaran sekian? harusnya malu untuk membicarakan penghasilan orang lain yang diperoleh secara sah, dan tidak diatur oleh negara.",anger
"sebb tu kalau org2 macam ni nak jalan aku buat x tahu je, selamba je jalan. kau x de hak nak halang2 jalan org. kecuali ambulans. bodoh",anger
"my love! barangnya udah sampai dan aku langsung pake. bener-bener seger banget pas baru masangnya, langsung suka banget! makasih banyak, ave! aku kasih bintang 5!",love
wkwkkw bego haha,joy
"gua suka banget di organisasi yang sekarang, karena orang2nya kalo ngasih kritik pasti membangun dan penggunaan bahasanya pun dipilih seenak mungkin, kek walaupun halus tp tetep menohok si. tapi bener2 bikin gue strive for prefection",love
"apapun yang sedang terjadi, sesulit apapun yang ka arra hadapi. harus tetap kuat dan semangat yya! pacarnya renjun harus selalu kuat dong^^ so be strong and fighting pacar injun",joy
bego pelihara! yg dipelihara itu kudunya tuyul ya ceu!,anger
"negara juga ga bodoh. ga perlu sok""an mancing ats nama kebebasan informasi kalau tujuannya hanya bikin propaganda/framing.",neutral
"ga enak jg jd patrick gabisa cium bau apa"" wkwk ngakakkkk",joy
goblok mah goblok sendiri aja buibu.. tetangga di gresik kmaren gini semua. miris. punya komunitas bego nan tolol itu hal tergaenak yg pernah gua alami 3 tahunan disana.,anger
gw suka banget akumo no ko,love
"halo sender, aku avail nih hari ini, aku juga provide nsfw (imagine/dirtytalk) dan bisa req fc. aku ini talkactive dan convobuild, aku suka cerita random dan kasih tmi, aku juga suka ngejokes receh, aku aslinya clingy, suka nyariin kalo ditinggal, lovlang ku pt & qt, suka pukiss.",love
"tdr gua knp gabisa tenang si, ya gua tau setiap hri hrs bgun pgi, tp setidaknya ksih wktu buat ngumpulin nyawa dl kek, pala gua suka tbtb pusing hrs lgsung gerak bantuin ini dan itu, ya tp gpp si udh biasa jg. mana klo lg tdr kdg suka diajak ngobrol.",fear
supaya generasi yg sekarang jadi bodoh..kan mudah di begoin,anger
"jangan dah wkwk, minimal. mood lo normal aka stabil aja. soalnya mental lo akan terguncang",neutral
"hadeeh kadang gue bingung banget yah sama cewe suka update2 kalo dia jadi selingkuhan gini tuh ceritanya merasa cantik banget apa gimana sih? jahat tauu beginii.. udah jahat diumbar2 jahatnya, gue aja yg cewek ilfeel liatnya, huftt.",anger
"enak nih, pagi2",joy
"kaget, tapi oke, bintang 5 dari aku.",joy
"ga kuat ngakak bgtt, ap g malu y orngny di spill gini",joy
"asuh opung ini.. tolong hargain ya pung, tdk semua orang suka dengan postingan opung ini kara ini sumpah enak banget",anger
jalanan masih luas lu ngapain klakson tolol depan belakang lu kaga ada kendaraan,anger
"aku ngadu ke dia dong, tatang marah ngajak aku ke tempat ayato. disana dia langsung ngomelin ayato. ""lu jadi ketua kelompok ga becus banget sih?! malah anggota lu yg nyariin buat ngajakin kerja kelompok sampe babak belur begini diboongin preman sekolah!""",anger
"selamat pagi mbak,salam sehat penuh semangat dan selamat beraktivitas selamat berakhir pekan",joy
nggak dong~ aku beli loyang 14cm 1 biji juga kemarin wkwkwkwkwk sempet mau beli yang 14 itu 2 sekalian kan enak kl mau kasih incip tetangga. tp nggak jadi beli 2 jadi besok gak bisa langsung ngovennya,joy
jatuh cinta karna suka jatuh cinta karna kasih sayangmu,love
karena kalo malu bakal malu banget ini lebih lebih dari orenji untung beneran iri jongu,fear
"oke karena salah ukuran pas beli, kita jual saja ato tuker size xl or l ya sabii jersey home timnas indonesia 2020 sz 2xl lok cibinong pakansari harga 320k bnwt sudah freeong se pulau jawa *foto hanya pemanis, yg asli masih rapih terbungkus plastik*",neutral
suka banget self pampering nih kak kayaknya?,love
"saya suka banget ngedengerin partner saya cerita ataupun nyambat. nanti saya kasih peluk banyakk! kebetulan saya availnya tanggal 18, lumayan dekat lah ya? kalau kamu tertarik, bisa dm ke okay. semoga kita ketemu ya!",love
"dulu di medsos saya baca, banyak yg komen psi itu dipelesetkan dng kepanjangan partai sampah indonesia.dan saya sangat sedih mendengarnya.tapi sekarang saya baru mulai mempercayai akan hal itu..terlebih sekarang setelah mengetahui kwalitas pimpinannya spt ini",sad
"gamau eskrim mau balas dendam sama om jev anjg maap kak esmosi jiwa - gpp, lagi, om jevan shibal..",anger
kaget doang ga guna banget,anger
hidup gue sepi amat ye.,sad
"halah taik. pagi2 dibuat emosi gw, support system support system tatai anjingan",anger
"makasih kakak bianca. nama kakak juga cantik. oh! sama sih tapi engga suka yang suka banget gitu, kalo bagus terus genrenya horror ya aku sukaa! kalo aku untuk genre lebih milih thriller! c:",love
sarapan dulu biar semangat,joy
"gue emang suka diposesifin tapi ga sampe over, kalo gue nya ga nyaman paling ajak deeptalk, kalo sampe ngadi ngadi gue putusin",love
semangat o.w.l. ya!,joy
ga enak banget tinggal di tempat orang,fear
jarina hasebe hobi ngomel dan marah marah.,anger
"eh iya bener, aku kemaren kepilih buat ngisi acara rapat kan nah aku takut klo ngomongnya belibet trs aku minta sama allah biar dilancarin semuanya, dan bener allah lancarin semuanya sampe acara selesai",joy
mau merem bentar 30 menit malah jd kebawa mimpi ga enak sedih pol blm ikhlas bgt ternyata,sad
"cintai bahagia karena dia membuatmu ceria, tapi cintai juga sedih karena dia membuatmu dewasa",sad
suka banget kayanya sama tamao senpainya,love
kalo emang suka banget sama bandnya pilih konser sih,neutral
"eh plis ini lucu banget sedikit termotivasi deh sama cewenya, aku juga anaknya hampir sama, suka banget ambisius sampe lupa waktu",love
"gw gk sok pinter sih, mungkin lu aja yg terlalu bodoh sampe ngeliat gw kaya gitu",neutral
"emang benci bngt si kalo liat"" komen di tiktok, kalo maen tiktok jarang buka komen biar gak emosi sendiri wkwk",anger
iya emg enak,joy
"hadeuh kalo inget bulan ini bikin sakit ati banget anjeng, udah deket lama aku nya udah suka eh malah ujung ujungnya sama adek kelasnya kan anjenk kesel sendiri jadinya",anger
sedih bgt,sad
"eh bukan deng wkwkw kaget bgt, anjir mana rompi osisnya mirip + belakang gedungnya mirip. pas liat badgenya bukan sekolah gw",fear
"i ran alone around 8pm kat kj area, parked my car tepi jalan and dah finished 2-3 loop kot masa tu. then one uncle tanya you tak takut ke lari sorang ni? i said ok je uncle dah biasa sampai la round ke 3, from afar i saw a guy usha2 dalam kereta i. so i stopped 100m apart",neutral
"ga semua bule sih, selama mereka kenal sm lokal indonesian, pasti sama sama langit di pijak bumi di junjung, jdinget si boting am iyev.. apa kabar ya",neutral
enak asal jgn diaduk,neutral
dih lu yg nyebelin bego,anger
heleh padahl di hati terdalam kecewa luarbiasa,sad
"yaallah rumah impian gue banget, ga besar tapi ga kecil banget. suka banget ih, adem banget keliatannya :(",love
"pepatah mengatakan bahwa : ""orang bodoh lebih berbahaya daripada penyakit menular"".",neutral
nonton drama sama mama trus ada kiss scene gue panik,fear
takut gua dicium macan pendekar biru!,fear
allah kalo ngasih surprise suka banyak banget jd terkejutt bahagia ahaha,joy
bener. aku paling suka kalo jamurnya dibakar. cuma dibumbuin garem udah enak banget.,love
kamu harus bahagia ya.,joy
"kamu jahat tapi nikmat, aku bingungggg :(",sad
"aku senang, jangan ganggu mood bahagiaku",joy
"kalo bapak dulu waktu sekeluarga masih ngerantau, tau banget kalo gw suka pisang ambon. setiap pulang kerja gapernah lupa pasti bawain pisang ambon buat stok bbrp hari, kalo abisan dibeliin lagi. seneng bgt kalo liat gw makan pisang lahap:') sayang bapak",love
"pagi nder, semangat nder",joy
"gada yg aneh2 kok kecuali satu emot lope lope dr masa lalu. gausa takut ak diembat cowo lain, ak tetap setia crushin km meski harus terluka melihat u bahagia",sad
pagi2 pasti emosi,anger
