text,label
sarapan dulu biar semangat,joy
ya allah liat ini nanges sedih tapi mau ngakak di saat bersamaan huhuhuhuhu,sad
"di urut dulu ke tukang urut, takut salah urat",fear
harus bahagia terus dong,joy
ora editan kui ancene wes kene lg sedih malah dsenggol,anger
"jadi bakal lebih bagus kalo lu minat baca dan suka sama b ingg, karena sumbernya juga kebanyakan berbahasa inggris. 3. kalo lu males hafalan atau benci banget sama banyaknya teori. karena awal lu masuk aja lu bakal berkenalan sama teori teori umumnya tokoh tokoh psi",neutral
emosi dituangkan dalam tulisan jadi keren gini gila sih keren banget semangat nulisnya,joy
"temen ku banyak ternyata . suka bingung sama orang yang kalo chatingan tuh ada aja yang dibahas, kalo aku tuh males, semales itu apa lagi setelah nikah, suami dirumah terus, mau chatingan ama siapa lagi coba, kalo ngga penting penting banget palingan cuma jadi penonton story",neutral
what if abey ngebucinin karakter fiksi/anime/film yang dia suka banget terus mr perfectly fine jealous,love
hebat mantap luar biasa!!!,joy
mana sepi lagi,sad
haii hai ikut po md photopack di mirfa yuk dom tangerang bookslot cuma 50k bisa dicicil santai! ^^ bisa qris or co syopipaylater,neutral
"braithwaitw ""kami akan bertemu penggemar kami lagi dan menunjukkan kepada mereka bahwa kami adalah satu tim yang bersatu. kami akan menunjukkan semangat.",joy
kecewa rage wi,sad
semangat banget ya,joy
numpang nanya ; kira2 bakso beranak itu lahirannya cesar apa normal sih??,neutral
jarang bocor benda tajam takut nak dekat,fear
"eng! guys aku abis bikin poem bahasa inggris lagi hihi, pada nangkep maksudnya kah? takut ga nyampe meaningnya",joy
"semangat buat hari ini ya!! u deserve to be happy. anw, jgn lupa sarapan anna",joy
jadi khawatir laptop ku ga kuat sama semua app buat kuliah,fear
terkadang lebih baik dianggap pemilih dari pada salah pilih.,neutral
"ga paham juga, padahal buat global. ngeri editornya",fear
non fan tapi ikutan sedih baca sudat denise,sad
"oh kirain alergi gitu, sukaa banget sih soalnya enak tapi tergantung yang jual ya kadang suka amis.",neutral
"menteri bumn erick thohir menggagas energi tani (et) yang bertujuan membumikan semangat bertani kepada masyarakat,agar bisa menghasilkan produk-produk pertanian secara mandiri.,",neutral
bagus kan? aku suka banget banget,love
semangat hari hari masih panjang yang sudah biarlah berlalu alloh tau apa yang terbaik buat aku walaupun itu pahit rasanya sebelum nyawa di cabut sampai tenggorokan tidak ada kata terlambat untuk berubah lebih baik,joy
"kalo itu jangan deh, mending parfum soalnya dia kan mirip2 bentukannya, nanti kalo bed takut diekspedisi kena btw berapaan jualnya?",neutral
kecewa dikit,sad
suka banget and lope lope dia,love
alhamdulillah pagi pagi dspet kabar baik sehat selalu yaa sayang kuu,joy
inuyasha soalnya suka banget romantis ya,love
"kyak gini nih manusia paling tolol! dikit dikit bawa agama, pola pikir goblok berkedok agamis.",anger
"hola kak wawa!! don't skip ur breakfast yaa,semoga harinya berjalan lancar,dimudahkan segala urusannya,dijauhkan dari marabahaya,semoga selalu ada dlm lindungan tuhan,janlup vitaminnya ya,semangat!! janlup senyum hihi,stay healthy & always be happy!! have a great day kak",joy
"jangan sedih bila belum dipromosi karena tidak pandai cari muka, 'muka' akan datang jika anda tetap bekerja dengan hati.",neutral
"wow sangat berbeda hahah, semoga hari sabtunya ikutan cerah juga",joy
"lebih baik diam, dan biarkan saja orang lain menganggapmu bodoh, daripada banyak bicara, dan malah terbukti benar anggapan mereka.",neutral
"pagi buta sarapan nasi+chiki boncabe, hmm perut mulai agak ga enak..",sad
"ga biasanya subuh2 nlpon, dg semangat bilang semua pegawai dikantornya hari ini wajib di pcr & swab gw yg dengernya spontan jwb ""moga semua masuk sorga"" auto nyolot & maki2 gw, anti rezim dan labeli kadrun cebongmah emang gitu, kayak pentol korek, digosok langsung ngegas",anger
"unexpected ending, sedih banget pas adegan kena tembak didepan ceweknya lagi --""",sad
"tentang makhluk mitos bulgasal yg mau balas dendam, dan dalam perjalanannya dia tuh bertemu dgn keluarga. kayak ini balas dendam, tapi juga fokus pada hubungan antar manusia. aku suka banget bagaimana hubungan tiap dari mereka develop pokoknya bagus bgt huhu",joy
"sabar ya mbak, bingung mau berkata apa. kalau aku pribadi jdi mbaknya bakalan marah besar sih",fear
"wkwk sama nderr tapi aku santai aja sih soalnya ada jaehyun, tmn rl ku yg ngatain q galakun pun cowonya modelan .. ah sudahlah",neutral
"cara terbaik untuk membalas dendam terhadap orang yang menghina anda, adalah menjadi lebih berhasil daripadanya.",neutral
biasaa ada aja org bikin emosi,anger
"jangan hiasi wajah dengan sedihmu, karena kamu tak pernah tahu seseorang bahagia hanya melihat senyummu.",joy
"pebalap motogp, enea bastianini, sampai harus memakai alat semacam tongkat untuk mengusir hewan yang ia sebut 'batman' itu.",neutral
winwin wayv tapi ini konten berbaayar gue kaget anjir masuk sini,fear
"semangat buat hari ini ya!! u deserve to be happy. anw, jgn lupa sarapan adet",joy
"jika kamu merasa sepi, apalagi saat berada dalam proses berbenah diri, tak mengapa. bukan mereka yang menjauh, tetapi dirimulah yang sedang memfilter, siapakah orang-orang yang layak hidup bersamamu.",neutral
"terus tadi gue sempet stalk ig nya gitu terus lo tau?? gue ga sengaja click like anjir demi allah gue langsung ah mau menghilang dari bumi!! terus kalau di sekolah kan suka papasan gitu gue suka pengen nyapa tapi takut, duh gimana ya cara kenalan nya? kasih tips dong",fear
kalo segini katanya gak worth it lg apa kabar hp gue wkwk gpp,neutral
"disana menanti di sini menunggu .. gabutt naann ,, semangat pagii",joy
"suka dua2nya, maruko feelnya anak2 banget sopan juga trus si jadoo lumayan bandel ga sih dia tuh wkwk",love
semangat ych hari ini,joy
semangat..,joy
emosi mlu nnti jd burag loh,anger
bangsat ini akun sy di hack kah?,anger
oh gitu ya? kalau w mah dr awal w masa bodoh dg corences w ga minta ya tp kalau w mati dibunuh dia w ora urus berarti itu emang suratan takdir w sampai skrg aja w anti vaksin kq dr awal w anggap corences itu sama dgn flu kalau w ada gejala cukup w menjauhi org aja,anger
kenapa komennya pada takut sih??,neutral
suka banget buruk sangka ya wkwk. opini publik nya sampean kejam banget wkwk.,love
"hujan tak kunjung reda, setiap hari hujan mulai menemani nih,.. jadi males keluar rumah,,untungnya wifi rumah pakai indihome jadi g takut internet lemot",fear
"dulu tiap ngerasa ga nyaman (sedih, takut, kesel) selalu mencari pengkaburan",sad
"yang komen buruk ini beneran ada masalah sama otaknya kayaknya, tolol banget. .",anger
chico vs laksya nih tbl tbl takut banget loch. mangatttt chico,joy
cie sedih kawkwakwak ngakakkkk,joy
ga enak badan karna hasil overthinking,sad
"eh bukan deng wkwkw kaget bgt, anjir mana rompi osisnya mirip + belakang gedungnya mirip. pas liat badgenya bukan sekolah gw",fear
"jd yg berhak marah disini ya kamu. dia berhak khawatir karena temen, tapi ga berhak buat bertindak ampe jemput kamu begitu, karena udh terlalu ngatur. mungkin sebelum maksa jemput harusnya bisa bujuk lewat chat baik2 biar kamu luluh dan akhirnya mau pulang. but idk",neutral
"kalo tae sampe nge post ulang foto yg diledekin seokjin, i get it tae kenapa itu sedih banget buat kamu:((",sad
masih sepi gasih kok belum ada ysd yg lewat,sad
"my dearest sunshine itu spesialnya apa ya. banyaakk. dia sering menguji kesabaran, tapi dia juga sabaarr banget ngadepin aku yg ga karuan. dia juga baik, physical touchable, perhatian, selalu ngeduluin keperluan aku dah oh ya! dia suka drakor dan seblak haha",love
"pagi2 denger kabar kawan main yg kieu pisan pindah rumah ke luar kota ikut suaminya udah kawan sedikit, segala beda domisili );",sad
gue masih senyum2 ga jelas grgr jungwon wonyoung kmrn. lucu bgt gue marah,joy
"suka banget, lagunya enak2",love
"lockey tetap semangat yaa gua baru buka twitter udh dibikin sedih, karna gua yakin sekarang lockey gak baik aja please jangan terpengaruh dengan hal negatif yg bikin kalian jadi semakin sedih, intinya keep sopport secret number dan denise apapun yg terjadi",sad
"selamat pagi dari pku,tante baru bgn,nyenyak banget bobonya ga gerak2 semaleman semoga sehat n happy selalu teman2 se alter.yakin selalu ada rejeki tuk kita hari ini ya . cemilan dari momo juga ikut menemani tante visit pku,emg gitu tante suka bawa2",joy
"biasa nya gitu kalo abis ke lock, bakal balik kok",neutral
"itu normal utk manaa"" investment verification.",neutral
ganti saja dengan kata komplotan,neutral
biasa didamel teh demi menafkahi diri sendiri,neutral
"parahh bangsat banget ya, planga plongo dongo beleng2 bangsat2 yg cr makan dr menghiaap darah orang dn nyawa orang",anger
seru ya ternyata nontonin orang bego,joy
"enggak, suka oleng sana sini tetep aja balik lagi ke mas ganteng peletnya kuat banget",love
"satu kata jangan mengundi , sebab semua bodoh",anger
"di ig cuma sesekali doang bikin story, itu pun random isinya, cuma biar keliatan masih hidup aja, takut dikira dah mati",fear
"sebagai anak perempuan bapak yang suka bangun siang terus dibangunginnya karena perkara disuruh makan aja, gak relate kalau harus berjuang sendirian demi laki-laki. aku dicintai begitu penuh sama cinta pertamaku :d",love
exol juaranya malu-maluin fandom sendiri,neutral
"takut, pc gue tetep di kolbuk",fear
"lah bego, itu all of us are dead kali gwinam",anger
tweet yang sangat menghadeuhkan.. *bego dipiara kagak beranak dodonk!!,anger
suka banget sama pemeran dan karakternya si grace dh kek dia cantik dan smart banget trs jg nganut prinsip setia,love
bedsheet tu kan.. biasa beli queen je ke?? kalau dia pakai katil king guane?,neutral
"optimis bisa, semangat pak! menteri bumn erick thohir ingin harumnya aroma kopi indonesia bisa tercium hingga mancanegara,",joy
"kucing hilang lps si chi ni hilang, cha dh xselera nk mkn.. wife bgtw yg cha dh kurus, mknn fav dia pun lgsg dh x mkn. rindu sgt kt chi, sbb dlu dia lh yg slalu jilat2 si chi ni sbb chi ni ade mslh cket. dia xblh jln dgn normal, ade mslh saraf kaki blka¦",neutral
"semoga! hihi, terima kasih banyak, lisa! itu lagu bucin pokoknya wkwk, tentang cewek yang selalu mau menghabiskan waktunya sama seseorang spesial yang dia suka",joy
punya lama guna sonicator. pastu semalam najmi cakap tahu tak sonicator ni boleh buat jadi mandul? i was like aneh aneh lah dia ni. pastu tanya akmal. akmal iya kan. benci aa tanya diorang ni double confirm kat google dengan adnin. tipu je diorang ni,anger
"susah bgt liat orang lain bahagia sih, dasar para pelakor",anger
"nyenye nye, cowok sekarang banyak yang bangsat",anger
"anjing u kontol bangsat memek, munculkan lagi semua karakter yg ada di s1, lanjutkan s1, tp endingnya cacad no good",anger
masih semangat retwit nggak?,neutral
sedih yang perform cuma 6 member doang gegara jiyoon lagi kurang sehat gws jiyoon,sad
"hbd jisung, semoga km selalu dikelilingi orang-orang baik, selalu diberi kesehatan, dan semangat untuk cb nya yaa..",joy
semangat pagi bang.. salam dari madiun.,joy
"hlt! guys, aku punya kebiasaan ngopi, ga tiap hari sih, cuma kadang.. nah pagi ini abis ngopi, tb2 bagian atas selangkangan sebelah kanan sakit..kira2 ada hubungannya ga ya? tapi aku buang air ga kenapa2,normal..",fear
"bukannya yang ""sudah"" malah dihimbau untuk dilindungi dari yang ""belum"", karena ada khawatir bagi yg ""sudah"" akan jatuh sakit oleh kehadiran mereka yg ""belum""..? belum lagi wacana meski ""sudah"" tetap masih ""bisa"".. pandemi ini memang sebuah test iq",neutral
"kedua, ada seth yang terlihat seperti ccn alias cold city namja padahal aslinya dia tuh warm banget! seth ini kayak air (loh?)” maksudnya, dia nih aura nya nenangin gitu. dia suka ngobrolin banyak hal dan anaknya juga receh punya banyak jokes bapack2",love
"arlian melanjutkan ""soalnya arlian emang suka bikin kue banyak gitu dan kadang di bagiin ke temen. sayangnya lupa nanya alamat kakak waktu itu jadi gak sempat anterin kesana."" atentsinya kembali berfokus pada sang lawan bicara ketika kak laura bercerita mengenai akhir pekannya.",neutral
"-hey i'm not yujin stan tapi enggak tau kenapa akhir akhir ini lagi suka banget kepoin yujin kaya dari fancam nya, foto foto dia dll dia ga cuma cantik tapi gergeous",love
takut bgt kalo nanti tiba-tiba ke,fear
electro batman emang bangsat sih,anger
ho'oh kalo aku malah makin jengkel,anger
sedih kali wak,sad
"semoga cepat sembuh , ga enak gatal-gatalnya",joy
terserah kalian lah..apapun kata kalian pasti dibenarkan oleh yg bodoh..,anger
"me time adalah salah satu cara terbaik yang bisa dilakukan di weekend ala aku. kalo aku suka banget weekend sambil nonton seri we tv sepuasnya pake indihome, kalo weekend versi kamu apa nih bestie?",love
penontoon kok sepi sih? tarak tarak tass,sad
"tuhan, semoga istirahatku malam ini kau damaikan, dan pagiku kau indahkan dengan harapan dan semangat baru. aamiin",joy
takut banget loch,fear
"baiik, fiel sendiri apa kabar??",neutral
bulan engga enak ati ga si ini,fear
"begitu bnyak kekhawatiran ketika anak lhir tdk ckup bulan dan sdah mengalami beberapa riwayat medis alhamdulillah sampai saat ini semua berjalan normal, tapi kadang sbgai org tua bsa melemah ketika ada org yg melemahkan dengan bertanya ""kira2 bisa gak nanti ya"" dlm hal apapun -_-",sad
"ada yang terlihat tenang padahal sedang berantakan, ada yang terlihat bahagia padahal sedihnya luar biasa.",neutral
hehehe iyaa kak bner dripada sakit hati mnding pindah ke t4 lain kn msih bnyk tuh di bali t4 yg bsa lbih menghargai turis' yg liburan ke bali. karena sekarang jga di bali sepi banget dan hampir semua di phk dan gulung tikar jadi masih ada turis lokal pun syukurnya minta ampun.,sad
makin banyak orang tolol asu goblok,anger
tangis,sad
"suka yg isinya nangkaa dulu pas smp suka banget beli yg nangkaa :"""" kangen",love
maaf ya sy mau ngetik agak ngeri. hukum mati aja pak/bu . semoga ketikan sy tidak salah dan tidak berdampak negatif kpd semua orang. aamiin,fear
"dan si mbak nya auto malu pake minta maaf, padahal netizen indo ketawa2 doang karna mbak nya lucu dikira quote estetik",fear
"sepi banget,",neutral
ngeri,fear
"jadi fans mu udah biasa kalah,mental health nya kebal",neutral
"merajuk la jugak mak aku tu, haha. pastu dh ambik booster apa semua tu; aku tnya mak aku. ada sakit tak? ada nak demam tak? pastu mak aku ckp. tak. hahqhah pastu aku jawab balik kat dia, abis hari tu takut sangat kenapa?",fear
buset sedih tp wkwk,sad
no jgn gini ku malu bbt sm masa lalu ku sedih soalnya kalau diinget,sad
almarhumah ibuku suka banget nolong orang-orang sampe sekarang tiap aku ketemu salah satu dari mereka aku selalu didoain yang baik-baik,love
malu buat bilang haha agak takut jug,fear
saya lebih suka otoriternya alm pak harto. harga dikontrol mafia pangan gak berkutik. migas dikontrol gak ada yg berani nimbun. preman disikat masyarakat aman tentram. sayang org2 disekelilingnya kurang baik. ada gbhn dan repelita arah pembangunan yg jelas.,neutral
lo ngerti nggak drun dia sdg menjalankan krj sbg anggota dewan yg dpt hak impunitas. kadrun bego bgt sih. klo si edi mulyadi udh jelas menghina luar biasa merendahkan dgn nyebut kata2 binatang dan setan. lo kau gt dong aja nggak ngerti drun..,anger
"yaallah rumah impian gue banget, ga besar tapi ga kecil banget. suka banget ih, adem banget keliatannya :(",love
"halah, ntar pas gw jawab, gw dikatain nyontek gugel lagi, jawab salah ga jawab salah. oalah, angel ancen lek wes debat karo banci tolol koyok ngene, aku seh isin wakak",anger
lagi suka banget sama foto bang jhope yg ini tysm for ga & wish me luck,love
"selamat pagi sender! sana avail nih pas hari valentine, nanti disayang-sayang sama sana, dia orangnya manja dan suka manjain balik terus juga suka usel-usel sama pacarnya. aku drop carrd sana ya kalau kalau tertari langsung ketuk dm aku ya!",love
alhamdulilah jimin kemarin mimpi jimin dan sekarang dapat kabar kekgini seneng banget jimin we love you,joy
suka banget.,love
pen marah marah tanpa sebab,anger
"susah si, kalo udah ga suka sama gurunya aja udah bisa ga suka juga sama mapelnya. kalo mau suka si harus guru yang enak kalo gurunya ngejelasinnya enak, itu bakal langsung jatuh cinta sama kimia si",love
suka banget rambut kuaci nya.. tp aku gatau itu dpt darimana..,love
"papi yiyan sukanya overwork sampe mampus, terus suka ngeyeel banget, papi suka yang manis manis gitu :d apalagi ya",love
"apasih bawa2 tahun, tolol",anger
si mutajir mancing emosi sih pagi2,anger
"fakta : mengikut kajian tidak boleh berlebihan minum air kelapa, takut nanti jadi santan dlm perut .",neutral
betuul sm takut balesannya,fear
pengen blink selca day tp malu.,fear
"semangat buat kamu yang lagi latihan, ya walaupun gak ke notice. semangat",joy
alhamdulillah setiap melintas dapat melihat wajah beliau yang memberi semangat dan inspirasi untuk teguh dalam perjuangan.. sholu ala nabiy,joy
ikutan sedih,sad
dikira kaget bisa menyelesaikan masalah anggaran yg membengkak.. ?!,anger
aaa..senang banget baru bangun udh dapat kabar baikk,joy
sarapan hari ini dengan seporsi mie instan untuk menemani sunyi setelah kepergian tanpa pesan..,neutral
"wkwkkw malu bat anjg, bilang kangen kangen tapi gada yang peduli",fear
"wkwkw infp bener bgtt. udah gelisah gelisah panik tapi tetep kek, ""haduh sebentar lah main farmville dulu"" ""duh ngantuk yaudahlah tidur dulu""",fear
"kalo nyolong, malu mah kedengeran ama yang punya",fear
"oknum yang ga ngerasain malu td pas presentasi, pls td kalo lu join zoom rasanya mau pindah planet..",fear
"enggak kog. emang kecewa aja sama ini drama dah dari awal banyak drama ga taunya ceritanya gak terlalu seger kayak series pendahulunya. gue suka semua castnya, sayang di alur ceritanya aja.",love
alesan takut kena congorna soalnya ada guru yg menantunya kena tp masih ngajar,fear
"ketika kita suka sama suatu hal, pasti itu akan jadi kekuatan kita. karena ya ketika kita ngerjain itu, everything is flowing and we feel happy. tapi kan, kita lagi kena impostor syndrome,lagi gak pd banget sama diri kita. gimana cara cari tau apa yang jadi kekuatan kita?",neutral
liatnya aja udh panas tpi gpp semangat meski emosiii,anger
alhamdulillah kaga jadi malu,joy
semangat ya kak ;3 pasti bisa ;3,joy
pagi ini sedih sekali,sad
kala brown keong cup cocok banget nih buat kalian yang suka barang cantik dan unik,joy
kalo yang beginian sayang banget sih tu,love
twrpantau belu malu,fear
jadi malu saya,fear
jends ngasih info kadang suka banget dadakan deh kampus bikin keki,anger
ada sunyi di antara pagi dan aku; kamu,sad
"iyaa, suka banget gaya penulisannya ilana tan, ringan gt gampang dipahamii sksk",love
kurang ajar bgt manusia yg nyebarin id tele gue di gc 'anonymous chat' yg ngcht org sange semua tolol,anger
"ha tuh lu doang, tau definisi adek ga sih lu ilah bikin emosi.",anger
ya gimana ya bangsat ya gitu gasii,anger
takut ujan,fear
"perkokoh kesabaran mengapa kesabaran perlu diperkokoh bagi setiap pengusung gerakan ishlah? karena ujian di jalan perjuangan adalah keniscayaan. orang-orang beriman saja pasti diuji, apalagi orang beriman yang berjuang.",neutral
denger kabar kageyama jualan baju koko ditanah abang,neutral
kapan ya manajemen di rs diubah biar ga lempar lemparan gini anjimm orang ke rs tuh butuh penanganan cepet bukan bolak balik ribet. emosi kan gue ajgg,anger
sebenernya takut ajg make ava muka sendiri,fear
aku sebenernya panik tpi ttp cantik,neutral
"astronomi? iya emg saya ngikutin, kamu emg tolol sih cuma menyimpulkan dr following akun saya, bener2 tolol. berarti saya bukan ateis dong gara2 ga follow akun ateis. gitu kan logika kamu? logika cacat pakar kok cacat",anger
weh baru balik ngerjain tugas kaget banget kok rame??,fear
aku kok merasa ada difase maj up apapun malu ya sekarang :((,sad
"kalo liat portofolio ijo tuh kaya ada kesenangan tersendiri, tapi giliran liat dompet kosong sedih lg anjir",sad
"pebenda lah org penuh dgn emosi last episode, time tu jugak dia nak sumbat ppl",anger
"maria vania cukup memerhatikan fashion saat berolahraga jetski, main tenis, hingga golf!",joy
jaga2 takut die terjun lg tu huhu,fear
"silahkan, nggak usah ditanya karena aku suka baca tulisan btari. cantik banget",love
"kadang suka cape ngehunter suka bosen juga, idk perasaan dulu sm sekarang pas ngehunter tuh udh kyk beda banget, dulu kyk nenggebu gebu semangat 45 buat ngert tp sekarang nggak kyk males banget gk ada semangat2 nya",neutral
ws masuk perencanan tinggal nunggu saja,neutral
jeanne pas rambut panjang cantik banget dah gue kira emaknya jeanne wkwk sayang jeanne,love
"lucu, sedih, serem kek kok bisa sii",neutral
"jujur gue malu jadi orang indo, kok bisa tinggal senegara sama orang2 bodoh kyk gini semua",anger
happy birthday minju noona! semoga makin sukses dan makin bahagia ya! gbu,joy
"enak kuenya, love you cintaaa",love
"kadang, meski marah atas apa yang telah dilakukan dia yang kamu cinta, kamu tetap tak mampu berhenti mencintainya.",love
semangat lesnya!,joy
"yhh marah  mulu lo, cepet tua mampus",anger
"terimakasih sllu dukung bang,selamat akhir pekan sehat dn bahagia",joy
"betul, aku suka banget spongebob aku mau jadi patrick",love
dua duanya punya flow yang bagus tapi zuzur aku lebih suka ngerqpnya kanata even aku jatuh cinta juga ke allen,love
tl gue sepi amat dah :(,sad
lagi benci banget dengerin lagu bucin,anger
"rezeki banget, alhamdulillah dari keluarga nggak ada yg nuntut ini itu",love
2in hehe. fix ini enak bgt,joy
ni betul2 punya marah..,anger
"kamu emang selalu aku tempatin disudut hatiku yg paling sepi, biar gak ada yg bisa nemuin kamu selain aku",love
"pernah dijelasin, emg ngeri sih vi, tapii kepo bgt haha",fear
"aku sukaa banget dramanya, aku baca webtoonnya juga sampe selesai. plot beda dari webtoon bukan berarti jelek ya. banyak ko drakor adaptasi yg beda dari webtoonya malah tambah bagus. kim go eun adalah hong seol terbaik, sampe aku ga suka malah sama remake ke filmnya.",love
"aku bisa tersenyum walaupun didalam hati ini, masih tersimpan rasa kecewa",sad
meng sedih wkwk,sad
kaget bgt liat om kungya masuk base sjdkdkkdldlr,fear
sumpah sedih bgt ini,sad
kicep. takut ketauan mungkin.,fear
pernah juga gw ke sekolah pake kutek pink mana dateng telat wkwkw ya ampun malu bgt udah telat mana jelas2 ngelanggar aturan sekolah yaudah terpaksa dihapus ;(,sad
sahabat adalah mereka yg tahu bahwa ada sedih di matamu ketika seluruh dunia percaya dengan senyum di wajahmu.,neutral
ngeri brodi kapal sebelah,fear
buzzerrp bani bipang kafer komunis komen kepanasan.. 2022 masih bodoh bin dungu mudah di bohongin dan di tipu.. manusia rendah moral dan akhlak,anger
sinb kamu tiati mukanya yak takut krna evil edit,fear
"ga jadi deh, aku mau kak mark aja biar kamu emosi.",anger
aa sedih,sad
"tadi disekolah ada swab buat 2 kelas+beberapa guru, terus katanya guruku semua bakal kena swab dadakan. aku sekarang lagi kurang fit jadi takut..",fear
"dua hari yang lalu gue dibeliin kopi, nah gue kan gaberani minum soalnya masih pagi takut asam lambung gue kambuh soalnya mau ada kegiatan kan. terus baru sempet minum kopinya barusan dan anjirr perasaan gue ga enak soalnya udah ngerasa agak dredeg dikit",fear
"memulai pagi dengan bismillah.... mari kita memulai ikhtiar kembali.,semangat pagi.., eeeaa",joy
"naik mobil yang disopirin bapakku, ekstrim bgt, mentang2 jalan papua sepi, kecepatannya selalu di atas 100. rasanya kek diajak mati",fear
why? rasa sedih la hri ni..smlm tgk ada lgi..pgi ni dh takde..hurmm..apapon sangka baikk,sad
kaget kirain bakal zonk ehh ayang pulang,fear
suka banget sama outfit-nya,love
"trs gue makan sampe dibawain minum, dibilangin pake ini yang biar enak, intinya trs ngomong gak berhenti, gue dah nahan nangis karna merasa bersalah gue jutekin",sad
"jika basah karena hujan saja engkau resah, lalu bagaimana mungkin kau bilang akan membasuh hati yang lesu?..",sad
kaget akun gua ke log out sndri,fear
kaget? takut karna kemarin mintanya kurang banyak..??,neutral
"akhh kenapa bang mark ganteng banget bangsat di mv child, pengen gw gak bisa",anger
"yakan demen muji tapi dipuji balik malah malu, demen natap mata member giliran ditatap balik juga malu sendiri, cekidaw",fear
sedih banget dengernya.,sad
agak takut tapi gapapa.,fear
"dihh ga sopan bgt, ini kurir kurir anteraja sama jnt pada ga bener apa gimana sih, suka banget bobo paket orang buat hal yg ga berguna gitu",anger
"ada ya orang, jumat baru keluar rumah sakit. sore nya tiba2 ""jatoh"", jadinya sedih mulu sampe sekarang. tapi sabtu paginya udah disuruh kekampus sampe malem. alamat masuk rumah sakit lagi ini mah",sad
kirimlah bangsa 10 kg perbulan.... perjenisnya..,neutral
surat ojk palsu eazy property (pt indonesia jaman sekarang) - cc,neutral
sedih w pake mati segala,sad
"jika hari ini masih ada yang menangis, semoga tangisan itu bukan tangis kesedihan. ^^",neutral
hidup di negara isinya kenthu doang bangsat,anger
aahh iyaa bgtt hazaa!! kek tbtb bawaannya mellow bgtt yaa semangaatt hazaa!! semoga mellow2 kzl sedih gajelasnya cpt2 ilang ya,joy
"gosa bebawa mu nad, banyak yg marah. urus liga italy aje",anger
kaget kan lo,neutral
"mungkin setiap orang beda2 kali ya..tapi kalok aku pribadi suka banget kalok ada yg minta maaf pakek surat kayak kesannya manis banget bahkan semua temenku udah tau trik ini itu jitu banget.. jan lupa kasik surat sama coklat juga, ya itung2 nyogok tp serius deh, itu manis bgt kayak bikin jatuh cinta",love
tolol banget. mana ada bercinta. yg ada mimpi di kejar kejar setan semalem. asu bocil nih yang iya iya aja kalo bicara,anger
"100 days my prince, ini wajib banget ditonton apalagi kalo suka romcom",joy
"bukan ganti sih, tapi suka bikin oleng, bangtan tuh kuat banget daya tariknya",neutral
bener banget .. aku baru suka khh sekitar 1 bulan ini dan mulai mendalami dan segi rapper dan agensi mereka but u know wait agensi aomg dan h1ghr music yang di pegang dan di kelola jaebom bener2 hebat dan di isi segudang prestasi artis nya,joy
"aaaa habede eonnie yang selalu awet mudaa! suka banget sama dia dan drakor yang pernah dia mainin, sukses terus yaa eonnie!",love
"you deserve it! aku suka banget sama karya-karyanya kakak, bagus sekali",love
"takut banget, serius. enih mereka tempat gw curhat, tp gw suka lupa mau curhat",fear
"itu orang muka badak,.. merusak nama pp saja..",anger
"bodoh banget dah checkout maybelline lupa pilih hadiah,",anger
"aamiin, semangat jelly",joy
"eh ini lucu banget, jarang bgt gue suka tiktokers cowo tapi dia lucu, mana kacamataan, rambutnyaa suka banget. kek lucuu",love
"monster hunter mungkin menang telak, ketika berbicara tentang sensasi berburu dan kepuasan meramu (equipment). tapi keberadaan cerita dan tentu saja emotional build-up, membuat god eater punya nilai lebih. simpelnya, bertarung dengan alasan. sembari memahami alasan itu sendiri.",neutral
plis author masa gak mau bikin yang mature version. sedih,sad
"yang sedang saya alami. kemaren saya ada hubungan sama seseorang. 3th aku sama dia. kita udah sama sama dewasa. saya berusaha (finansial). tpi dia malah santai kyk gk mikir gimana caranya. saya sabar, telaten sama dia. tpi dia seenaknya saja.",anger
"kalo baring bawaannya lelah, kalo kerja bawannya semangat terus, salut sii sama diri ini",joy
otak mesum ya kayak gini nih. tolol,anger
malu japp sshh berapa haribulan tu btw,fear
"suka girang banget klo di promo tuh klo ada yg komen ""done"" tp aslinya ga fw.. di situlah batin ini bertanya ""done komen atw done fw??",love
"wah iya, ngeri nih yg setim ma mas.",fear
bukan lockey tapi ikutan sedih liat denise keluar dari sn dan ga perpanjang kontrak sama agensi terus ngasih ini buat fansnya :(,sad
my! hari ini seneng banget huhu. dapet kabar baik dari jimin say alhamdulillah buat muslim armys terus nanti stay alive mau rilis jangan lupa kita punya goals juga ya. harus semangat pokonyaa,joy
"pengen nonton ku kira kau rumah tapi nanti aku sedih masa sendirian anjir,ini kawan di ajak ga ada yang mau lagi",sad
gue ga ngestan sn tapi ini sedih banget ya allah,sad
ziung mania? mantap! selamat ulang tahun ya ngab. lewat pesona gua di twibbon ini gua turut berbahagia untuk pertambahan usia lu yang lebih cepat 3 bulan dibanding gua. semoga hari ini jadi hari yang unforgettable dan jadi hari yang menyenangkan untuk dihabiskan! bahagia selalu.,joy
jangan disini ah malu,fear
sedih bgt pagi pagi liat saldo ada 26 rebu,sad
malu kali nder,fear
"betul phi!! dah ga pernah merhatiin tanggalan, kyk udh ganti hari tuh ya udh biasa aja, tak ada hari spesial",neutral
"ttapi aku lebih suka make aksen british, walaupun engga paham banget tapi dengernya enakeun",love
